,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15
ENSG00000229245,0.584545300200341,0.0762545426043092,-1.79611520216664,-0.754673490901897,-0.178730518127136,-1.21076447748124,1.29486188400584,0.67351757291767,0.424429973822153,-0.752693200476034,-1.66348488493717,-1.78226746350213,-1.54013967731062,0.177051938347066,0.358163196228461
ENSG00000229512,0.117982604982375,0.894260708432543,0.117036788371705,-1.00783558164147,-0.0595359294965654,-0.209517371527515,-1.44749050632819,0.208787755768389,0.205916559288084,0.118505759207307,-0.409945090915257,-0.324591612970251,-0.0964234731475902,0.534216382973961,-0.65993259509217
ENSG00000229672,-2.26902902699945,0.751741328441505,0.197359103404046,0.219776699001663,-0.100747438230998,0.233230912917205,-0.0661313665163353,0.364412823033327,0.214892669981162,0.791546186385686,0.334340368201586,1.35912878395555,1.65047693910084,0.0398178357527556,0.229748086138051
ENSG00000230202,-0.0269968703132755,-0.643977718065271,-0.0955574960794031,0.57060008990555,-1.45432064943238,0.344401407673896,0.263542232206102,0.123343278168169,0.941901180419206,0.366651024894913,0.68888475803414,0.394053152309148,0.150675511680008,-1.09112908331125,0.212544995091369
ENSG00000231468,-0.22867540707171,0.0793576921427876,1.9034070715288,-0.126489408850901,0.145509381955251,0.477884695534394,-0.682408353087203,0.133330218736189,0.145680220484068,-0.789396423517095,0.966773454947578,0.95687966613876,-0.168312470141821,-0.493202672110288,0.265858991834863
ENSG00000232022,-0.60604273180049,-0.204677039505451,-0.293763371622147,-0.290946525085364,1.26671294318564,0.334970623626675,0.133783096302693,-0.356741924980812,-0.226580762139653,-0.135923571722072,0.167073013515517,-0.349826319843195,-0.0109006422175495,0.225934791602276,-0.961021894393574
ENSG00000236182,-2.11047886724639,-1.40486551175022,0.59854185832801,-1.01679804987475,-0.436464671776742,-0.2357134376502,-0.432197177523029,-0.0762082831124354,0.308249161100075,0.152041732703927,-0.0160194258580549,-0.243354458968069,-1.49276446091893,-0.600326801582887,0.350588490538817
ENSG00000236549,-2.04015508063271,-1.51922673322242,0.516933268185806,-0.892898888925678,-0.462674862351182,-0.1686797931058,-0.497218149643345,-0.118005992913024,0.309508416743536,0.0271166789317681,-0.0988429671026361,-0.143625114520251,-1.44798241415128,-0.517181993981816,0.255622962336329
ENSG00000236591,-2.07976298988711,-1.52917754912305,0.534489153980857,-0.942534237592627,-0.497502157918392,-0.172379510940886,-0.366392350895475,-0.0722134639620157,0.307970019184846,0.0892001334931957,0.0427192162872984,-0.116865686317765,-1.46954035335541,-0.518166657444243,0.260494156218652
ENSG00000237576,-0.30938518196749,-1.0504221498018,-0.149484632804415,-0.115822639158894,-1.21132839338943,-0.433268704497917,-0.241698802316153,0.461907917242708,-0.287095692034063,-0.117793232024881,-1.40972099346961,0.497441144542748,-0.706693159477878,-0.241938646021024,0.325968417686171
ENSG00000239763,0.28687004720796,-0.644791716060807,-0.0955355758245005,0.0913584957204023,-0.526260199135175,-3.08026928755598,-0.351371027738129,0.370982930610932,-0.064325281512711,0.449362929396255,-0.0306490308568577,-0.0318139384825601,0.0950208648186738,0.0955909597048586,0.584483874927699
ENSG00000241135,-1.71190815857395,-1.39304263739712,1.11979019459433,0.872352386449074,-1.26999058174174,0.5082644887557,-1.92001200571633,-0.127165967085137,-0.588585457448301,0.932061109423379,0.984988802270138,0.292263103278824,1.44185002418346,-1.84264615577328,-0.475774597812556
ENSG00000241269,-0.429491338222767,-0.211199357671298,0.302943683487097,-0.513618119793332,0.598115049222278,0.517152364530826,-0.303722843728671,-1.24341470727088,0.163429075146381,-0.416577638371885,1.05820512503214,-0.418156176017612,-0.147469922115255,-0.319349649709799,0.806446941210762
ENSG00000248187,-0.183891856273142,0.637038342147298,1.00925606708147,-0.0580953472517456,-0.0335882462293471,0.0968756503979006,-1.71975777537558,-0.192384568009961,0.495563089935999,1.06051584039976,0.0855030945535146,-1.13227903072293,-0.268004964837884,-1.66982490815871,0.306913099894323
ENSG00000248925,1.84732328928374,0.564062963791641,-0.528754617451438,-2.22947339971637,-0.828796823790805,-0.938555959669897,0.920471468937103,1.22553825011116,0.826388665725294,1.64648135674678,-0.951804875714796,-0.68558059935878,-1.35152282408268,0.576542261139456,0.687696530178016
ENSG00000249302,1.01452129154692,-0.444092423449742,0.0452715544812511,-0.271107872371137,0.925234847999444,0.0778858110946302,0.315736930646815,0.130036937747503,-0.0430153985933151,-0.209450789616239,1.43018552720621,-0.157227684105883,-0.172434477469901,-0.0507822491570646,0.306210216607491
ENSG00000249852,-0.906189493649877,-0.524568231479006,0.888064448747359,-0.400840328721662,-1.58827476480289,-0.0606752902502201,0.9189446947819,1.72025368403783,0.328920998755197,1.25320211598476,0.440559416166504,1.34000482209878,0.49879870564043,0.450805500752297,0.778784787006889
ENSG00000250777,-0.0547373160204002,-0.142875421013469,1.47731649265216,-1.46650526057627,0.13273785161011,0.435184516351839,0.00108427432736348,0.503014467435388,1.58584584759914,0.225031529755295,-0.129657488708139,0.355658590205493,-1.54329488527713,-0.566838893379746,0.626870889139722
ENSG00000251259,0.15637251724679,-0.201372816910885,1.35147472456065,0.53142421659224,-0.200175532157179,0.150210913820206,0.219051503590074,0.0742042950001341,0.58069086543884,0.122145886262336,0.15526529391318,0.362676878057281,0.119033185502128,0.0504581254805012,0.514224703343696
ENSG00000253288,-0.0549828158615669,-0.281445215126494,0.304595666548674,1.77595999833249,0.204525531759165,0.874521246316184,-0.49300205853379,-0.0941702826938222,-0.42619042347099,1.04657268129829,0.792444625620176,0.337011077891444,1.35249559128008,-0.230233615725095,-0.0859314619200141
